battery,drone_state_IDLE,drone_state_PROTECTING,drone_state_MOVING_TO_FIELD,drone_state_MOVING_TO_CHARGER,drone_state_CHARGING,drone_state_TERMINATED,charger_distance,accepted_drones_count,charger_capacity,neighbor_drones_average_battery,neighbor_drones,potential_drones,accepted_drones_missing_battery,charging_drones_count,charging_drones_missing_battery,potential_drones_with_lower_battery,waiting_drones_count,waiting_drones_with_lower_battery,time
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07071067811865475,0.0,0.3333333333333333,0.955,0.2,11.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,24
0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.08345080294715032,0.0,0.3333333333333333,0.96,0.3,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,23
0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.09658194978901713,0.0,0.3333333333333333,0.9499999999999998,0.3,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,22
0.97,0.0,0.0,1.0,0.0,0.0,0.0,0.10996412841273438,1.0,0.3333333333333333,0.9524999999999999,0.4,10.0,0.09000000000000008,0.0,0.0,0.3333333333333333,1.0,0.08333333333333333,21
0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.12351577247500192,1.0,0.3333333333333333,0.9425,0.4,9.0,0.10000000000000009,0.0,0.0,0.3333333333333333,1.0,0.08333333333333333,20
0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.13718667049907055,1.0,0.3333333333333333,0.9466666666666667,0.3,8.0,0.1100000000000001,0.0,0.0,0.25,0.0,0.0,19
0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.15094442379612658,1.0,0.3333333333333333,0.95,0.4,7.0,0.1200000000000001,0.0,0.0,0.16666666666666666,2.0,0.16666666666666666,18
0.9299999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.1647672770536334,1.0,0.3333333333333333,0.94,0.4,7.0,0.13000000000000012,0.0,0.0,0.16666666666666666,0.0,0.0,17
0.9199999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.17864011895482187,1.0,0.3333333333333333,0.9299999999999999,0.4,6.0,0.14000000000000012,0.0,0.0,0.16666666666666666,2.0,0.16666666666666666,16
0.9099999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.1925521451781751,1.0,0.3333333333333333,0.9199999999999999,0.4,6.0,0.15000000000000013,0.0,0.0,0.16666666666666666,0.0,0.0,15
0.8999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.2064954360881642,1.0,0.3333333333333333,0.9099999999999999,0.4,5.0,0.16000000000000014,0.0,0.0,0.16666666666666666,2.0,0.16666666666666666,14
0.8899999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.22046405974163957,1.0,0.3333333333333333,0.8999999999999999,0.4,5.0,0.17000000000000015,0.0,0.0,0.16666666666666666,0.0,0.0,13
0.8799999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.2344534882450874,1.0,0.3333333333333333,0.8899999999999999,0.4,4.0,0.18000000000000016,0.0,0.0,0.16666666666666666,1.0,0.08333333333333333,12
0.8699999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.2484602074031442,1.0,0.3333333333333333,0.8799999999999999,0.4,4.0,0.19000000000000017,0.0,0.0,0.16666666666666666,1.0,0.0,11
0.8599999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.26248144920229605,1.0,0.3333333333333333,0.8712499999999999,0.4,4.0,0.20000000000000018,0.0,0.0,0.16666666666666666,1.0,0.0,10
0.8499999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.276515004453396,1.0,0.3333333333333333,0.8624999999999999,0.4,4.0,0.2100000000000002,0.0,0.0,0.16666666666666666,1.0,0.0,9
0.8399999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.2905590889997862,1.0,0.3333333333333333,0.8537499999999998,0.4,3.0,0.2200000000000002,0.0,0.0,0.16666666666666666,0.0,0.0,8
0.8299999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.29832867780352595,1.0,0.3333333333333333,0.8449999999999999,0.4,3.0,0.2300000000000002,0.0,0.0,0.16666666666666666,0.0,0.0,7
0.8249999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,0.0,0.3333333333333333,0.8374999999999999,0.4,3.0,0.0,1.0,0.2400000000000002,0.16666666666666666,0.0,0.0,6
0.8199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,0.0,0.3333333333333333,0.8299999999999998,0.4,3.0,0.0,1.0,0.20000000000000018,0.16666666666666666,0.0,0.0,5
0.8149999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,0.0,0.3333333333333333,0.8237499999999998,0.4,3.0,0.0,1.0,0.16000000000000014,0.16666666666666666,0.0,0.0,4
0.8099999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,0.0,0.3333333333333333,0.8174999999999999,0.4,3.0,0.0,1.0,0.1200000000000001,0.16666666666666666,0.0,0.0,3
0.8049999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,0.0,0.3333333333333333,0.8112499999999998,0.4,3.0,0.0,1.0,0.08000000000000007,0.16666666666666666,0.0,0.0,2
0.7999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,0.0,0.3333333333333333,0.8049999999999998,0.4,3.0,0.0,1.0,0.040000000000000036,0.16666666666666666,0.0,0.0,1
0.7949999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,1.0,0.3333333333333333,0.7987499999999998,0.4,3.0,0.20500000000000018,0.0,0.0,0.16666666666666666,1.0,0.0,0
0.7899999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.29832867780352595,1.0,0.3333333333333333,0.7924999999999998,0.4,4.0,0.2100000000000002,0.0,0.0,0.16666666666666666,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7866666666666665,0.375,4.0,0.2100000000000002,0.0,0.0,0.25,0.0,0.0,22
0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.014142135623730944,1.0,0.3333333333333333,0.8337499999999998,0.5,3.0,0.2200000000000002,0.0,0.0,0.16666666666666666,0.0,0.0,21
0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.028284271247461888,1.0,0.3333333333333333,0.8274999999999998,0.5,3.0,0.2300000000000002,0.0,0.0,0.16666666666666666,0.0,0.0,20
0.97,0.0,0.0,1.0,0.0,0.0,0.0,0.04242640687119283,1.0,0.3333333333333333,0.8212499999999998,0.5,3.0,0.2400000000000002,0.0,0.0,0.16666666666666666,0.0,0.0,19
0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.056568542494923775,1.0,0.3333333333333333,0.8149999999999998,0.5,3.0,0.2500000000000002,0.0,0.0,0.16666666666666666,0.0,0.0,18
0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.06337013173930518,1.0,0.3333333333333333,0.8087499999999999,0.5,4.0,0.26000000000000023,0.0,0.0,0.25,0.0,0.0,17
0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.049587582276092786,1.0,0.3333333333333333,0.8024999999999999,0.5,4.0,0.27000000000000024,0.0,0.0,0.25,0.0,0.0,16
0.9299999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0360843876949526,1.0,0.3333333333333333,0.7962499999999999,0.5,4.0,0.28000000000000025,0.0,0.0,0.25,0.0,0.0,15
0.9199999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.023350326649771394,1.0,0.3333333333333333,0.7899999999999998,0.5,4.0,0.29000000000000026,0.0,0.0,0.25,0.0,0.0,14
0.9099999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.013725613792555998,1.0,0.3333333333333333,0.7837499999999997,0.5,4.0,0.30000000000000027,0.0,0.0,0.25,0.0,0.0,13
0.8999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.015216674844189317,1.0,0.3333333333333333,0.7774999999999997,0.5,4.0,0.3100000000000003,0.0,0.0,0.25,0.0,0.0,12
0.8899999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.025975024786228103,1.0,0.3333333333333333,0.7712499999999998,0.5,4.0,0.3200000000000003,0.0,0.0,0.25,0.0,0.0,11
0.8799999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.038959679567169746,1.0,0.3333333333333333,0.7649999999999998,0.5,4.0,0.3300000000000003,0.0,0.0,0.25,0.0,0.0,10
0.8699999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.052545326636228316,0.0,0.3333333333333333,0.7587499999999998,0.5,4.0,0.0,1.0,0.3400000000000003,0.25,0.0,0.0,9
0.8599999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.06636389131628213,0.0,0.3333333333333333,0.7524999999999998,0.5,4.0,0.0,1.0,0.30000000000000027,0.25,0.0,0.0,8
0.8499999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.08029521025547347,0.0,0.3333333333333333,0.7462499999999999,0.5,4.0,0.0,1.0,0.26000000000000023,0.25,0.0,0.0,7
0.8399999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.09428931810816152,0.0,0.3333333333333333,0.7399999999999998,0.5,4.0,0.0,1.0,0.2200000000000002,0.25,0.0,0.0,6
0.8299999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.10832188250133701,0.0,0.3333333333333333,0.7337499999999997,0.5,4.0,0.0,1.0,0.18000000000000016,0.25,0.0,0.0,5
0.8199999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.1223796753875612,0.0,0.3333333333333333,0.7274999999999997,0.5,4.0,0.0,1.0,0.14000000000000012,0.25,0.0,0.0,4
0.8099999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.1364548997555465,0.0,0.3333333333333333,0.7212499999999997,0.5,4.0,0.0,1.0,0.10000000000000009,0.25,0.0,0.0,3
0.7999999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.15054266633292915,0.0,0.3333333333333333,0.7149999999999997,0.5,4.0,0.0,1.0,0.06000000000000005,0.25,0.0,0.0,2
0.7899999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.1646397555451265,0.0,0.3333333333333333,0.7087499999999998,0.5,4.0,0.0,1.0,0.020000000000000018,0.25,0.0,0.0,1
0.7799999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.17029386365926402,1.0,0.3333333333333333,0.7024999999999998,0.5,4.0,0.2200000000000002,0.0,0.0,0.25,1.0,0.0,0
0.7749999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.17029386365926402,1.0,0.3333333333333333,0.6974999999999998,0.5,5.0,0.2250000000000002,0.0,0.0,0.25,1.0,0.08333333333333333,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6783333333333331,0.3,5.0,0.2250000000000002,0.0,0.0,0.3333333333333333,1.0,0.08333333333333333,10
0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.014142135623730933,1.0,0.3333333333333333,0.7524999999999997,0.4,4.0,0.2350000000000002,0.0,0.0,0.25,1.0,0.08333333333333333,9
0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.028284271247461867,1.0,0.3333333333333333,0.7462499999999997,0.4,4.0,0.24500000000000022,0.0,0.0,0.25,1.0,0.08333333333333333,8
0.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0424264068711928,1.0,0.3333333333333333,0.7399999999999998,0.4,4.0,0.2550000000000002,0.0,0.0,0.25,1.0,0.08333333333333333,7
0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.05656854249492373,1.0,0.3333333333333333,0.7337499999999998,0.4,4.0,0.26500000000000024,0.0,0.0,0.25,1.0,0.08333333333333333,6
0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.07071067811865467,1.0,0.3333333333333333,0.7274999999999998,0.4,4.0,0.27500000000000024,0.0,0.0,0.25,2.0,0.08333333333333333,5
0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0848528137423856,1.0,0.3333333333333333,0.7212499999999997,0.4,4.0,0.28500000000000025,0.0,0.0,0.25,0.0,0.0,4
0.9299999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.09899494936611652,1.0,0.3333333333333333,0.7149999999999997,0.4,4.0,0.29500000000000026,0.0,0.0,0.25,0.0,0.0,3
0.9199999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.11313708498984747,1.0,0.3333333333333333,0.7087499999999998,0.4,4.0,0.30500000000000027,0.0,0.0,0.25,0.0,0.0,2
0.9099999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.11829551286247056,0.0,0.3333333333333333,0.7024999999999997,0.4,3.0,0.0,1.0,0.030000000000000027,0.16666666666666666,0.0,0.0,1
0.8999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.12478349411589718,1.0,0.3333333333333333,0.6962499999999997,0.4,3.0,0.10000000000000009,0.0,0.0,0.16666666666666666,1.0,0.0,0
0.8899999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.1324689112363703,1.0,0.3333333333333333,0.6899999999999997,0.4,4.0,0.1100000000000001,0.0,0.0,0.16666666666666666,1.0,0.08333333333333333,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07071067811865475,0.0,0.3333333333333333,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,75
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07071067811865475,0.0,0.3333333333333333,0.0,0.0,12.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,74
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07071067811865475,0.0,0.3333333333333333,0.0,0.0,12.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,73
0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.05662058838441049,0.0,0.3333333333333333,0.99,0.16666666666666666,12.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,72
0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.04256503327842794,0.0,0.3333333333333333,0.98,0.16666666666666666,12.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,71
0.97,0.0,0.0,1.0,0.0,0.0,0.0,0.028594983598360633,0.0,0.3333333333333333,0.97,0.16666666666666666,11.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,70
0.96,0.0,0.0,1.0,0.0,0.0,0.0,0.01495206059335468,0.0,0.3333333333333333,0.975,0.3333333333333333,11.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,69
0.95,0.0,0.0,1.0,0.0,0.0,0.0,0.005427259435864885,0.0,0.3333333333333333,0.965,0.3333333333333333,10.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,68
0.94,0.0,0.0,1.0,0.0,0.0,0.0,0.015340996511994184,0.0,0.3333333333333333,0.955,0.3333333333333333,10.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,67
0.9299999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.029004089418181188,1.0,0.3333333333333333,0.945,0.3333333333333333,10.0,0.09000000000000008,0.0,0.0,0.08333333333333333,1.0,0.08333333333333333,66
0.9199999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.04297822974454253,1.0,0.3333333333333333,0.9533333333333333,0.5,9.0,0.10000000000000009,0.0,0.0,0.08333333333333333,1.0,0.0,65
0.9099999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.057035245778128386,1.0,0.3333333333333333,0.9433333333333334,0.5,8.0,0.1100000000000001,0.0,0.0,0.0,0.0,0.0,64
0.8999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.07112601696965985,1.0,0.3333333333333333,0.9333333333333332,0.5,7.0,0.1200000000000001,0.0,0.0,0.0,2.0,0.0,63
0.8899999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.08523380385131928,1.0,0.3333333333333333,0.9233333333333332,0.5,7.0,0.13000000000000012,0.0,0.0,0.0,0.0,0.0,62
0.8799999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0993513580579652,1.0,0.3333333333333333,0.9133333333333332,0.5,6.0,0.14000000000000012,0.0,0.0,0.0,2.0,0.0,61
0.8699999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.11347503415711686,1.0,0.3333333333333333,0.9033333333333333,0.5,6.0,0.15000000000000013,0.0,0.0,0.0,0.0,0.0,60
0.8599999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8933333333333332,0.5,5.0,0.16000000000000014,0.0,0.0,0.0,2.0,0.0,59
0.8549999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8849999999999999,0.5,5.0,0.17000000000000015,0.0,0.0,0.0,0.0,0.0,58
0.8499999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8766666666666666,0.5,4.0,0.18000000000000016,0.0,0.0,0.0,1.0,0.0,57
0.8449999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8683333333333332,0.5,4.0,0.19000000000000017,0.0,0.0,0.0,1.0,0.0,56
0.8399999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8599999999999999,0.5,4.0,0.20000000000000018,0.0,0.0,0.0,1.0,0.0,55
0.8349999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8516666666666666,0.5,4.0,0.2100000000000002,0.0,0.0,0.0,1.0,0.0,54
0.8299999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8433333333333332,0.5,3.0,0.2200000000000002,0.0,0.0,0.0,0.0,0.0,53
0.8249999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,1.0,0.3333333333333333,0.8366666666666666,0.5,3.0,0.2300000000000002,0.0,0.0,0.0,0.0,0.0,52
0.8199999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,0.0,0.3333333333333333,0.8299999999999997,0.5,3.0,0.0,1.0,0.2400000000000002,0.0,0.0,0.0,51
0.8149999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,0.0,0.3333333333333333,0.8233333333333333,0.5,3.0,0.0,1.0,0.20000000000000018,0.0,0.0,0.0,50
0.8099999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.11401754250991379,0.0,0.3333333333333333,0.8166666666666664,0.5,3.0,0.0,1.0,0.16000000000000014,0.0,0.0,0.0,49
