
1,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
1,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,43,15,BirdState.IDLE,None,None,0
1,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,24,12,BirdState.IDLE,None,None,0
1,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,44,34,BirdState.IDLE,None,None,0
1,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,43,49,BirdState.IDLE,None,None,0
1,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,41,5,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
1,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,41,13,BirdState.IDLE,None,None,0
1,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,31,39,BirdState.IDLE,None,None,0
1,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,49,6,BirdState.IDLE,None,None,0
1,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,16,42,BirdState.IDLE,None,None,0
2,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,39,18,1,0.91314488201059,DroneState.MOVING_TO_FIELD,12,17,17,17,Charger_1,22,33
2,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,31,16,1,0.7956937050268228,DroneState.MOVING_TO_FIELD,17,17,17,22,Charger_1,22,33
2,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,12,12,1,0.8423284633890699,DroneState.PROTECTING,12,12,12,22,Charger_1,22,33
2,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
2,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,43,15,BirdState.IDLE,None,None,0
2,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,24,12,BirdState.IDLE,None,None,0
2,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,44,34,BirdState.IDLE,None,None,0
2,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,43,49,BirdState.IDLE,None,None,0
2,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,39,6,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
2,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,41,13,BirdState.IDLE,None,None,0
2,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,30,37,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
2,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,49,6,BirdState.IDLE,None,None,0
2,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,16,42,BirdState.IDLE,None,None,0
3,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,37,17,1,0.90314488201059,DroneState.MOVING_TO_FIELD,12,17,12,22,Charger_1,22,33
3,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,29,16,1,0.7856937050268228,DroneState.MOVING_TO_FIELD,17,17,12,22,Charger_1,22,33
3,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,12,13,1,0.8323284633890699,DroneState.MOVING_TO_FIELD,12,17,12,17,Charger_1,22,33
3,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
3,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,43,15,BirdState.IDLE,None,None,0
3,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,23,12,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
3,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,44,34,BirdState.IDLE,None,None,0
3,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,41,47,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
3,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,38,6,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
3,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,41,13,BirdState.IDLE,None,None,0
3,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,28,35,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
3,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,49,6,BirdState.IDLE,None,None,0
3,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,16,42,BirdState.IDLE,None,None,0
4,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,35,17,1,0.89314488201059,DroneState.MOVING_TO_FIELD,12,17,12,17,Charger_1,22,33
4,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,27,16,1,0.7756937050268228,DroneState.MOVING_TO_FIELD,17,17,12,12,Charger_1,22,33
4,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,12,14,1,0.8223284633890698,DroneState.MOVING_TO_FIELD,12,17,12,22,Charger_1,22,33
4,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
4,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,41,14,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
4,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,21,13,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
4,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,44,34,BirdState.IDLE,None,None,0
4,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,40,46,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
4,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,37,6,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
4,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,41,13,BirdState.IDLE,None,None,0
4,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,26,33,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
4,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,49,6,BirdState.IDLE,None,None,0
4,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,16,42,BirdState.IDLE,None,None,0
5,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,33,17,1,0.8831448820105899,DroneState.MOVING_TO_FIELD,12,17,12,17,Charger_1,22,33
5,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,25,16,1,0.7656937050268228,DroneState.MOVING_TO_FIELD,17,17,17,17,Charger_1,22,33
5,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,12,15,1,0.8123284633890698,DroneState.MOVING_TO_FIELD,12,17,12,12,Charger_1,22,33
5,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
5,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,39,13,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
5,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,20,13,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
5,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,44,34,BirdState.IDLE,None,None,0
5,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,38,44,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
5,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,36,6,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
5,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,41,13,BirdState.IDLE,None,None,0
5,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,24,31,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
5,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,49,6,BirdState.IDLE,None,None,0
5,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,16,42,BirdState.IDLE,None,None,0
6,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,31,17,1,0.8731448820105899,DroneState.MOVING_TO_FIELD,12,17,12,22,Charger_1,22,33
6,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,23,16,1,0.7556937050268228,DroneState.MOVING_TO_FIELD,17,17,17,22,Charger_1,22,33
6,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,12,16,1,0.8023284633890698,DroneState.MOVING_TO_FIELD,12,17,17,12,Charger_1,22,33
6,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
6,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,37,12,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
6,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,18,14,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
6,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,44,34,BirdState.IDLE,None,None,0
6,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,36,42,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
6,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,34,7,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
6,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,40,11,BirdState.MOVING,36,1,None,0
6,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,23,30,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
6,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,49,6,BirdState.IDLE,None,None,0
6,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,16,42,BirdState.IDLE,None,None,0
7,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,29,17,1,0.8631448820105899,DroneState.MOVING_TO_FIELD,12,17,12,12,Charger_1,22,33
7,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,21,16,1,0.7456937050268228,DroneState.MOVING_TO_FIELD,17,17,12,12,Charger_1,22,33
7,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,12,17,1,0.7923284633890698,DroneState.MOVING_TO_FIELD,12,17,12,17,Charger_1,22,33
7,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
7,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,35,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
7,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,17,15,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
7,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,42,33,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
7,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,34,40,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
7,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,33,7,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
7,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,39,9,BirdState.MOVING,36,1,None,0
7,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,21,28,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
7,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,47,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
7,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,16,42,BirdState.IDLE,None,None,0
8,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,27,17,1,0.8531448820105899,DroneState.MOVING_TO_FIELD,12,17,12,12,Charger_1,22,33
8,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,19,16,1,0.7356937050268227,DroneState.MOVING_TO_FIELD,17,17,12,12,Charger_1,22,33
8,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,12,17,1,0.7873284633890698,DroneState.PROTECTING,12,17,12,22,Charger_1,22,33
8,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
8,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,33,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
8,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,16,16,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
8,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,40,32,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
8,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,33,39,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
8,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,32,7,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
8,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,38,7,BirdState.MOVING,36,1,None,0
8,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,20,27,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
8,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,46,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
8,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,15,40,BirdState.MOVING,11,22,FIELD_1,10,10,20,25,0
9,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,25,17,1,0.8431448820105899,DroneState.MOVING_TO_FIELD,12,17,17,12,Charger_1,22,33
9,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,17,16,1,0.7256937050268227,DroneState.MOVING_TO_FIELD,17,17,17,17,Charger_1,22,33
9,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,13,17,1,0.7773284633890698,DroneState.MOVING_TO_FIELD,17,17,17,17,Charger_1,22,33
9,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
9,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,31,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
9,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,15,17,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
9,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,38,31,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
9,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,31,37,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
9,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,30,8,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
9,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,37,5,BirdState.MOVING,36,1,None,0
9,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,18,25,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
9,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,44,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
9,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,14,38,BirdState.MOVING,11,22,FIELD_1,10,10,20,25,0
10,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,23,17,1,0.8331448820105899,DroneState.MOVING_TO_FIELD,12,17,17,22,Charger_1,22,33
10,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,17,17,1,0.7156937050268227,DroneState.MOVING_TO_FIELD,17,17,12,22,Charger_1,22,33
10,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,14,17,1,0.7673284633890698,DroneState.MOVING_TO_FIELD,17,17,12,17,Charger_1,22,33
10,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
10,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,29,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
10,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,15,18,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
10,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,36,30,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
10,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,30,36,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
10,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,28,9,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
10,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,36,3,BirdState.MOVING,36,1,None,0
10,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,16,23,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
10,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,42,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
10,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,13,36,BirdState.MOVING,11,22,FIELD_1,10,10,20,25,0
11,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,21,17,1,0.8231448820105899,DroneState.MOVING_TO_FIELD,12,17,17,22,Charger_1,22,33
11,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,17,17,1,0.7106937050268227,DroneState.PROTECTING,17,17,17,22,Charger_1,22,33
11,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,15,17,1,0.7573284633890698,DroneState.MOVING_TO_FIELD,17,17,12,17,Charger_1,22,33
11,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
11,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,27,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
11,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,15,19,BirdState.MOVING,15,19,FIELD_1,10,10,20,25,0
11,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,34,29,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
11,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,28,34,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
11,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,27,10,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
11,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,36,1,BirdState.MOVING,36,1,None,0
11,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,15,22,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
11,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,40,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
11,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,12,34,BirdState.MOVING,11,22,FIELD_1,10,10,20,25,0
12,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,19,17,1,0.8131448820105899,DroneState.MOVING_TO_FIELD,12,17,17,17,Charger_1,22,33
12,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,17,18,1,0.7006937050268227,DroneState.MOVING_TO_FIELD,17,22,17,22,Charger_1,22,33
12,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,16,17,1,0.7473284633890698,DroneState.MOVING_TO_FIELD,17,17,12,12,Charger_1,22,33
12,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
12,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,25,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
12,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,15,19,BirdState.MOVING,8,19,None,0
12,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,32,28,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
12,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,26,32,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
12,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,26,11,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
12,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,36,1,BirdState.MOVING,13,4,None,1
12,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,14,20,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
12,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,38,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
12,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,11,32,BirdState.MOVING,11,22,FIELD_1,10,10,20,25,0
13,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,17,17,1,0.8031448820105899,DroneState.MOVING_TO_FIELD,12,17,12,12,Charger_1,22,33
13,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,17,19,1,0.6906937050268227,DroneState.MOVING_TO_FIELD,17,22,12,22,Charger_1,22,33
13,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,17,17,1,0.7373284633890698,DroneState.MOVING_TO_FIELD,17,17,12,12,Charger_1,22,33
13,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
13,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,23,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
13,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,13,19,BirdState.MOVING,8,19,None,0
13,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,30,27,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
13,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,24,31,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
13,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,25,12,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
13,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,34,1,BirdState.MOVING,13,4,None,1
13,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,13,19,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
13,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,36,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
13,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,11,30,BirdState.MOVING,11,22,FIELD_1,10,10,20,25,0
14,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,15,17,1,0.7931448820105899,DroneState.MOVING_TO_FIELD,12,17,17,12,Charger_1,22,33
14,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,17,20,1,0.6806937050268227,DroneState.MOVING_TO_FIELD,17,22,17,12,Charger_1,22,33
14,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,17,17,1,0.7323284633890698,DroneState.PROTECTING,17,17,17,12,Charger_1,22,33
14,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
14,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,21,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
14,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,11,19,BirdState.MOVING,8,19,None,0
14,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,28,26,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
14,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,23,30,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
14,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,24,13,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
14,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,32,1,BirdState.MOVING,13,4,None,1
14,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,12,18,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
14,1,Bird_9,<common.simulation.World object at 0x000001EA82478508>,34,6,BirdState.MOVING,18,20,FIELD_1,10,10,20,25,0
14,1,Bird_10,<common.simulation.World object at 0x000001EA82478508>,11,28,BirdState.MOVING,11,22,FIELD_1,10,10,20,25,0
15,5,1,0.01,0.005,Drone_1,<common.simulation.World object at 0x000001EA82478508>,13,17,1,0.7831448820105898,DroneState.MOVING_TO_FIELD,12,17,12,12,Charger_1,22,33
15,5,1,0.01,0.005,Drone_2,<common.simulation.World object at 0x000001EA82478508>,17,21,1,0.6706937050268227,DroneState.MOVING_TO_FIELD,17,22,17,22,Charger_1,22,33
15,5,1,0.01,0.005,Drone_3,<common.simulation.World object at 0x000001EA82478508>,16,17,1,0.7223284633890698,DroneState.MOVING_TO_FIELD,12,22,12,22,Charger_1,22,33
15,1,Bird_1,<common.simulation.World object at 0x000001EA82478508>,11,1,BirdState.IDLE,None,None,0
15,1,Bird_2,<common.simulation.World object at 0x000001EA82478508>,19,11,BirdState.MOVING,19,11,FIELD_1,10,10,20,25,0
15,1,Bird_3,<common.simulation.World object at 0x000001EA82478508>,9,19,BirdState.MOVING,8,19,None,0
15,1,Bird_4,<common.simulation.World object at 0x000001EA82478508>,26,25,BirdState.MOVING,11,24,FIELD_1,10,10,20,25,0
15,1,Bird_5,<common.simulation.World object at 0x000001EA82478508>,21,28,BirdState.MOVING,16,23,FIELD_1,10,10,20,25,0
15,1,Bird_6,<common.simulation.World object at 0x000001EA82478508>,23,13,BirdState.MOVING,18,24,FIELD_1,10,10,20,25,0
15,1,Bird_7,<common.simulation.World object at 0x000001EA82478508>,30,1,BirdState.MOVING,13,4,None,1
15,1,Bird_8,<common.simulation.World object at 0x000001EA82478508>,11,17,BirdState.MOVING,11,17,FIELD_1,10,10,20,25,0
